artist,track_or_project_title,release_type,confidence_score,extraction_method,source_article_title,source_article_url,source_name,article_date,embedded_music_links,release_article
Chris Lorenzo,HOTS 4 U,single,1.0,spotify_playlist_api,Chris Lorenzo - HOTS 4 U,https://open.spotify.com/track/5nMrR3Ed99WcQ4Vv0wy8Bf,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5nMrR3Ed99WcQ4Vv0wy8Bf,True
Chris Lake,Make You Fight,single,1.0,spotify_playlist_api,Chris Lake - Make You Fight,https://open.spotify.com/track/5di9ztnBe0d2qim9ngmiMD,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5di9ztnBe0d2qim9ngmiMD,True
D.O.D,Closure,single,1.0,spotify_playlist_api,D.O.D - Closure,https://open.spotify.com/track/6aynKW70w06W8LyZaKpdAX,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6aynKW70w06W8LyZaKpdAX,True
Rowan Freed,SPELL,single,1.0,spotify_playlist_api,Rowan Freed - SPELL,https://open.spotify.com/track/0RcmCCTe1rF2JYBlIQBmGP,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0RcmCCTe1rF2JYBlIQBmGP,True
Dom Dolla,Don't Worry Baby,single,1.0,spotify_playlist_api,Dom Dolla - Don't Worry Baby,https://open.spotify.com/track/0uFffwji3muqn5MEe7hiYw,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0uFffwji3muqn5MEe7hiYw,True
Cloonee,One Question,single,1.0,spotify_playlist_api,Cloonee - One Question,https://open.spotify.com/track/7JvaT4FTTF0aYyacmfbHRY,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7JvaT4FTTF0aYyacmfbHRY,True
Belters Only,To The Max (feat. Reggie),single,1.0,spotify_playlist_api,Belters Only - To The Max (feat. Reggie),https://open.spotify.com/track/0XFP6fcAIqgDm0cHJ7GVUc,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0XFP6fcAIqgDm0cHJ7GVUc,True
Damionson,Watching Me,single,1.0,spotify_playlist_api,Damionson - Watching Me,https://open.spotify.com/track/0GyF3ttsi8U2TnCnuqMre7,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0GyF3ttsi8U2TnCnuqMre7,True
Laserface,Sunrise Over London,single,1.0,spotify_playlist_api,Laserface - Sunrise Over London,https://open.spotify.com/track/3bHjhaV4CdRjQDnZmkEUgv,Spotify Playlist,2026-04-24,https://open.spotify.com/track/3bHjhaV4CdRjQDnZmkEUgv,True
Catch A,Beat Rockin',single,1.0,spotify_playlist_api,Catch A - Beat Rockin',https://open.spotify.com/track/2zTsJap7YDu57ww1v7GNFh,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2zTsJap7YDu57ww1v7GNFh,True
KC Lights,Danca,single,1.0,spotify_playlist_api,KC Lights - Danca,https://open.spotify.com/track/1bSEok2LJmdLzaIYAj14bk,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1bSEok2LJmdLzaIYAj14bk,True
Spiller,Groovejet (If This Ain’t Love) - not without friends Remix,single,1.0,spotify_playlist_api,Spiller - Groovejet (If This Ain’t Love) - not without friends Remix,https://open.spotify.com/track/6yb14tUTLWfBStXgcQJbPV,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6yb14tUTLWfBStXgcQJbPV,True
Max Tyler,You,single,1.0,spotify_playlist_api,Max Tyler - You,https://open.spotify.com/track/6YEIN71cZQa8u2Lt9AYcHc,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6YEIN71cZQa8u2Lt9AYcHc,True
Jax Jones,Sidewinder,single,1.0,spotify_playlist_api,Jax Jones - Sidewinder,https://open.spotify.com/track/0na53JCDULF2YctmSuEhh2,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0na53JCDULF2YctmSuEhh2,True
BLOND:ISH,In Da Jungle,single,1.0,spotify_playlist_api,BLOND:ISH - In Da Jungle,https://open.spotify.com/track/1Dya7Lh8cLYg6t1q100xpY,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1Dya7Lh8cLYg6t1q100xpY,True
Azzecca,make your move,single,1.0,spotify_playlist_api,Azzecca - make your move,https://open.spotify.com/track/5DLDirJKT4feWxCH686VM1,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5DLDirJKT4feWxCH686VM1,True
joegarratt,excuses - HIFEELINGS Remix,single,1.0,spotify_playlist_api,joegarratt - excuses - HIFEELINGS Remix,https://open.spotify.com/track/1LI7HfRYXIdiMmXGAmwmmB,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1LI7HfRYXIdiMmXGAmwmmB,True
Rudimental,Love You More,single,1.0,spotify_playlist_api,Rudimental - Love You More,https://open.spotify.com/track/2JT8Ey1EajEe1VNgBzl9Ut,Spotify Playlist,2026-04-28,https://open.spotify.com/track/2JT8Ey1EajEe1VNgBzl9Ut,True
Nia Archives,Boys In Blue,single,1.0,spotify_playlist_api,Nia Archives - Boys In Blue,https://open.spotify.com/track/0R3sddzRt8fbbY9GKmv1lw,Spotify Playlist,2026-04-29,https://open.spotify.com/track/0R3sddzRt8fbbY9GKmv1lw,True
Ayra Starr,Where Do We Go - Peggy Gou Remix,single,1.0,spotify_playlist_api,Ayra Starr - Where Do We Go - Peggy Gou Remix,https://open.spotify.com/track/7icTQjIbMxfkOU71InqarB,Spotify Playlist,2026-04-28,https://open.spotify.com/track/7icTQjIbMxfkOU71InqarB,True
IDRIS,The Drum,single,1.0,spotify_playlist_api,IDRIS - The Drum,https://open.spotify.com/track/6kidZ88sGNXXFI1GzOlUL0,Spotify Playlist,2026-04-30,https://open.spotify.com/track/6kidZ88sGNXXFI1GzOlUL0,True
Effy,Girls first,single,1.0,spotify_playlist_api,Effy - Girls first,https://open.spotify.com/track/4m6NR1LOz8wo6OmAHcgCwc,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4m6NR1LOz8wo6OmAHcgCwc,True
SIDEPIECE,Function,single,1.0,spotify_playlist_api,SIDEPIECE - Function,https://open.spotify.com/track/1bhRw5feZyeh5Ti0o40wC9,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1bhRw5feZyeh5Ti0o40wC9,True
MistaJam,President House,single,1.0,spotify_playlist_api,MistaJam - President House,https://open.spotify.com/track/4MwfTu6RC5UkcG1j57ngjd,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4MwfTu6RC5UkcG1j57ngjd,True
Carl Cox,My Bunker My Party,album,1.0,spotify_playlist_api,Carl Cox - My Bunker My Party,https://open.spotify.com/track/2RPFsQKEeNq88WB3IryzOi,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2RPFsQKEeNq88WB3IryzOi,True
Solardo,Where U Go,single,1.0,spotify_playlist_api,Solardo - Where U Go,https://open.spotify.com/track/7yzFmC4PBfAu50HgJbRlLg,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7yzFmC4PBfAu50HgJbRlLg,True
Gorgon City,Second Nature - SHUFFA Remix,single,1.0,spotify_playlist_api,Gorgon City - Second Nature - SHUFFA Remix,https://open.spotify.com/track/1TRXRI1BAk8vsZAa2mHLix,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1TRXRI1BAk8vsZAa2mHLix,True
AC Slater,Rampage,single,1.0,spotify_playlist_api,AC Slater - Rampage,https://open.spotify.com/track/5TGYP6vn1APQ2hyZ0rqO5Q,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5TGYP6vn1APQ2hyZ0rqO5Q,True
Melé,So High,single,1.0,spotify_playlist_api,Melé - So High,https://open.spotify.com/track/0S88gKHROhGvwPY9gtbCN2,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0S88gKHROhGvwPY9gtbCN2,True
Jesabel,All That I Need,single,1.0,spotify_playlist_api,Jesabel - All That I Need,https://open.spotify.com/track/6O6xfDpellhtZBmIyDIOgV,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6O6xfDpellhtZBmIyDIOgV,True
Liva K,Didn't Miss You,single,1.0,spotify_playlist_api,Liva K - Didn't Miss You,https://open.spotify.com/track/6Kd4snA3YrIAjGFkPkFGqJ,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6Kd4snA3YrIAjGFkPkFGqJ,True
Togetherness,Feels Like,single,1.0,spotify_playlist_api,Togetherness - Feels Like,https://open.spotify.com/track/23uEhWopil66nmqH3Yqyxr,Spotify Playlist,2026-05-01,https://open.spotify.com/track/23uEhWopil66nmqH3Yqyxr,True
Amine K,Never Find Better (feat. Kelli-Leigh) - Nite Mix,EP,1.0,spotify_playlist_api,Amine K - Never Find Better (feat. Kelli-Leigh) - Nite Mix,https://open.spotify.com/track/2xA34fnmbLK5iA8rkEmweV,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2xA34fnmbLK5iA8rkEmweV,True
TCTS,Space Boy,single,1.0,spotify_playlist_api,TCTS - Space Boy,https://open.spotify.com/track/5PD7g9K0yqOaBHC8u6Vf8g,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5PD7g9K0yqOaBHC8u6Vf8g,True
Dale Howard,Yo DJ,single,1.0,spotify_playlist_api,Dale Howard - Yo DJ,https://open.spotify.com/track/7AC1NuuntEsn5zBw3PEdHw,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7AC1NuuntEsn5zBw3PEdHw,True
Brutalismus 3000,I Bring My Gun To The Function (with Boys Noize),single,1.0,spotify_playlist_api,Brutalismus 3000 - I Bring My Gun To The Function (with Boys Noize),https://open.spotify.com/track/0f3P2kbpIvGdgfvXN7rIKG,Spotify Playlist,2026-04-29,https://open.spotify.com/track/0f3P2kbpIvGdgfvXN7rIKG,True
Charlotte de Witte,Amor (feat. CERES),single,1.0,spotify_playlist_api,Charlotte de Witte - Amor (feat. CERES),https://open.spotify.com/track/4UhxekskWFXSv9ik933yBv,Spotify Playlist,2026-04-30,https://open.spotify.com/track/4UhxekskWFXSv9ik933yBv,True
Skrillex,Smoke,single,1.0,spotify_playlist_api,Skrillex - Smoke,https://open.spotify.com/track/2KFJYXqd3fVEHfWSNhlTEp,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2KFJYXqd3fVEHfWSNhlTEp,True
Becky Hill,>>>hands on me<<<,single,1.0,spotify_playlist_api,Becky Hill - >>>hands on me<<<,https://open.spotify.com/track/3g6l32hAD99c9SFQRAZutd,Spotify Playlist,2026-04-29,https://open.spotify.com/track/3g6l32hAD99c9SFQRAZutd,True
Sidney Charles,Bass Rider,single,1.0,spotify_playlist_api,Sidney Charles - Bass Rider,https://open.spotify.com/track/71lvGzvRiC58AeFffFmw3N,Spotify Playlist,2026-05-01,https://open.spotify.com/track/71lvGzvRiC58AeFffFmw3N,True
IDEMI,Reflections,single,1.0,spotify_playlist_api,IDEMI - Reflections,https://open.spotify.com/track/0ZZWyT8ppn9PxVe17WX2DR,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0ZZWyT8ppn9PxVe17WX2DR,True
East End Dubs,Face Bass,single,1.0,spotify_playlist_api,East End Dubs - Face Bass,https://open.spotify.com/track/4tXS570m2e35lVjIxBjxoW,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4tXS570m2e35lVjIxBjxoW,True
Jump Source,Endlessly (feat. BEA1991),album,1.0,spotify_playlist_api,Jump Source - Endlessly (feat. BEA1991),https://open.spotify.com/track/7ugmWtCmv1AlUFhtb69m3v,Spotify Playlist,2026-04-30,https://open.spotify.com/track/7ugmWtCmv1AlUFhtb69m3v,True
Miss Monique,Hot Sauce,single,1.0,spotify_playlist_api,Miss Monique - Hot Sauce,https://open.spotify.com/track/4NQfTDDQ6NshgWnGz3YZeF,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4NQfTDDQ6NshgWnGz3YZeF,True
Jackie Hollander,High On You,single,1.0,spotify_playlist_api,Jackie Hollander - High On You,https://open.spotify.com/track/48vSb2Wjw3wD3OFBiqikJb,Spotify Playlist,2026-05-01,https://open.spotify.com/track/48vSb2Wjw3wD3OFBiqikJb,True
Notre Dame,No Rules,single,1.0,spotify_playlist_api,Notre Dame - No Rules,https://open.spotify.com/track/55CHDLmvvmU1WPKuHDYsFf,Spotify Playlist,2026-05-01,https://open.spotify.com/track/55CHDLmvvmU1WPKuHDYsFf,True
Daniela Lalita,Tiroteo,single,1.0,spotify_playlist_api,Daniela Lalita - Tiroteo,https://open.spotify.com/track/1KaBfgt21SXIoIdkmCVSvH,Spotify Playlist,2026-04-29,https://open.spotify.com/track/1KaBfgt21SXIoIdkmCVSvH,True
Octo Octa,"First Intention (Right Here, Right Now)",album,1.0,spotify_playlist_api,"Octo Octa - First Intention (Right Here, Right Now)",https://open.spotify.com/track/2cnRRxgxmTYIUwK06kNTJk,Spotify Playlist,2026-04-30,https://open.spotify.com/track/2cnRRxgxmTYIUwK06kNTJk,True
Le Youth,circus act,EP,1.0,spotify_playlist_api,Le Youth - circus act,https://open.spotify.com/track/79uww3T09nEeA4eGzdM4yx,Spotify Playlist,2026-04-30,https://open.spotify.com/track/79uww3T09nEeA4eGzdM4yx,True
Kuzco,Waaalk,single,1.0,spotify_playlist_api,Kuzco - Waaalk,https://open.spotify.com/track/5ZzxwSEbO6BSyJtOtdAs7w,Spotify Playlist,2026-04-30,https://open.spotify.com/track/5ZzxwSEbO6BSyJtOtdAs7w,True
Miss Bashful,Girlz On Tour,album,1.0,spotify_playlist_api,Miss Bashful - Girlz On Tour,https://open.spotify.com/track/2IM3xmhrJWWa2v7TjoirvK,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2IM3xmhrJWWa2v7TjoirvK,True
THEMBA,The Thrill is Gone,single,1.0,spotify_playlist_api,THEMBA - The Thrill is Gone,https://open.spotify.com/track/5lXX0NaAtr6VPnTxyj6aPB,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5lXX0NaAtr6VPnTxyj6aPB,True
Bakermat,I Love Life (feat. RANI),single,1.0,spotify_playlist_api,Bakermat - I Love Life (feat. RANI),https://open.spotify.com/track/79pT7sUpGnVQqjvlwM9sq8,Spotify Playlist,2026-05-01,https://open.spotify.com/track/79pT7sUpGnVQqjvlwM9sq8,True
Paul Oakenfold,RAMsterdam,single,1.0,spotify_playlist_api,Paul Oakenfold - RAMsterdam,https://open.spotify.com/track/2D1zCkmlyCgLJdwGeTqVFa,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2D1zCkmlyCgLJdwGeTqVFa,True
NIIKO X SWAE,Bass Down Low (feat. DEV),single,1.0,spotify_playlist_api,NIIKO X SWAE - Bass Down Low (feat. DEV),https://open.spotify.com/track/4ZOGujJtpygBRvPj8KZKFn,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4ZOGujJtpygBRvPj8KZKFn,True
Henry Fong,Shake That,single,1.0,spotify_playlist_api,Henry Fong - Shake That,https://open.spotify.com/track/6PLgcs3fPY83Nr8Nt92DLe,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6PLgcs3fPY83Nr8Nt92DLe,True
San Holo,BEAUTIFUL COLORS,single,1.0,spotify_playlist_api,San Holo - BEAUTIFUL COLORS,https://open.spotify.com/track/7dcWYju9Kv7WpdNx3oTi8L,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7dcWYju9Kv7WpdNx3oTi8L,True
MALUGI,Hold It Close,single,1.0,spotify_playlist_api,MALUGI - Hold It Close,https://open.spotify.com/track/4WjALE9YKVoypR6O1RFSs2,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4WjALE9YKVoypR6O1RFSs2,True
LUKE ALEXANDER,Last Night,single,1.0,spotify_playlist_api,LUKE ALEXANDER - Last Night,https://open.spotify.com/track/3xyJYiCpZpukNMFAfN64gy,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3xyJYiCpZpukNMFAfN64gy,True
Nicky Romero,Run To You,single,1.0,spotify_playlist_api,Nicky Romero - Run To You,https://open.spotify.com/track/1BjQRTWrURcyHhicXHoWtB,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1BjQRTWrURcyHhicXHoWtB,True
CLIPZ,Come Find Me,single,1.0,spotify_playlist_api,CLIPZ - Come Find Me,https://open.spotify.com/track/5MJldOtMYUi7LVQkMtCgPx,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5MJldOtMYUi7LVQkMtCgPx,True
Charlie Boon,Two Steppah,single,1.0,spotify_playlist_api,Charlie Boon - Two Steppah,https://open.spotify.com/track/1kUj10AdcNTGhNpXpUuwjp,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1kUj10AdcNTGhNpXpUuwjp,True
Benny Benassi,Can I Feel?,album,1.0,spotify_playlist_api,Benny Benassi - Can I Feel?,https://open.spotify.com/track/2rUbNkesX2j2FCmgSoRovo,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2rUbNkesX2j2FCmgSoRovo,True
Freaks & Geeks,Night Is Gone,single,1.0,spotify_playlist_api,Freaks & Geeks - Night Is Gone,https://open.spotify.com/track/7xh1GRHnE4VTwDSGHE6PtA,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7xh1GRHnE4VTwDSGHE6PtA,True
RSCL,Surrender,single,1.0,spotify_playlist_api,RSCL - Surrender,https://open.spotify.com/track/4NioEMZU2xoSIZ0a75zE6Z,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4NioEMZU2xoSIZ0a75zE6Z,True
Alan Dixon,Gravity,single,1.0,spotify_playlist_api,Alan Dixon - Gravity,https://open.spotify.com/track/6vNydze5Xmuiufk6gUQ5W9,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6vNydze5Xmuiufk6gUQ5W9,True
Armin van Buuren,She A Freak,single,1.0,spotify_playlist_api,Armin van Buuren - She A Freak,https://open.spotify.com/track/19GpT6cvU5AOjChE4pXqbI,Spotify Playlist,2026-05-01,https://open.spotify.com/track/19GpT6cvU5AOjChE4pXqbI,True
Hervé,Hands On Your Knees - Gettoblaster & Casio Club Remix,single,1.0,spotify_playlist_api,Hervé - Hands On Your Knees - Gettoblaster & Casio Club Remix,https://open.spotify.com/track/36P91Exwfn9aqTx45BYSES,Spotify Playlist,2026-05-01,https://open.spotify.com/track/36P91Exwfn9aqTx45BYSES,True
Jay Crusoe,Clubwalker,single,1.0,spotify_playlist_api,Jay Crusoe - Clubwalker,https://open.spotify.com/track/6NjcmK0kTqYqPuGHywAR5T,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6NjcmK0kTqYqPuGHywAR5T,True
Marian (BR),Deeper Down - Original Mix,single,1.0,spotify_playlist_api,Marian (BR) - Deeper Down - Original Mix,https://open.spotify.com/track/3zJwA90jPfQc25NHh7ve5v,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3zJwA90jPfQc25NHh7ve5v,True
Milky,Just The Way You Are - David Guetta Remix,single,1.0,spotify_playlist_api,Milky - Just The Way You Are - David Guetta Remix,https://open.spotify.com/track/5980rUQH7tLVv78lk4EIDU,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5980rUQH7tLVv78lk4EIDU,True
KNWLSY,This Is Healing,single,1.0,spotify_playlist_api,KNWLSY - This Is Healing,https://open.spotify.com/track/7yOAWJBIie1dRWqAcGkNol,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7yOAWJBIie1dRWqAcGkNol,True
Novaj,My Plan,single,1.0,spotify_playlist_api,Novaj - My Plan,https://open.spotify.com/track/5uivHR7lNS2QuOjfDwfrG9,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5uivHR7lNS2QuOjfDwfrG9,True
AUGIS,give me a call (someday),single,1.0,spotify_playlist_api,AUGIS - give me a call (someday),https://open.spotify.com/track/72iJoeTxwgvntBgDK9JhVl,Spotify Playlist,2026-05-01,https://open.spotify.com/track/72iJoeTxwgvntBgDK9JhVl,True
Cat Dealers,Ordinary World,single,1.0,spotify_playlist_api,Cat Dealers - Ordinary World,https://open.spotify.com/track/4ouNbIoOwPSaMfjaJfNKlo,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4ouNbIoOwPSaMfjaJfNKlo,True
Ronnie Spiteri,Talking To Nature - Warehouse Edit,single,1.0,spotify_playlist_api,Ronnie Spiteri - Talking To Nature - Warehouse Edit,https://open.spotify.com/track/6u1opyt6j9NsERo3HRfyDn,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6u1opyt6j9NsERo3HRfyDn,True
This Culture,Supernova,single,1.0,spotify_playlist_api,This Culture - Supernova,https://open.spotify.com/track/4V0EpMACnQjoKc3dtGx8o7,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4V0EpMACnQjoKc3dtGx8o7,True
Jared Cutler,Kiss Like This,single,1.0,spotify_playlist_api,Jared Cutler - Kiss Like This,https://open.spotify.com/track/4jNnhL4D83Ut0pw6nQ2N18,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4jNnhL4D83Ut0pw6nQ2N18,True
Reiny,Sense of Time,single,1.0,spotify_playlist_api,Reiny - Sense of Time,https://open.spotify.com/track/2jBDsEEUNiGhB6O0HQWlNE,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2jBDsEEUNiGhB6O0HQWlNE,True
Record Club,Up To My Knees,single,1.0,spotify_playlist_api,Record Club - Up To My Knees,https://open.spotify.com/track/4meVqaI8dpnVhp4Yq4tlDv,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4meVqaI8dpnVhp4Yq4tlDv,True
Kanine,Touchdown,single,1.0,spotify_playlist_api,Kanine - Touchdown,https://open.spotify.com/track/3NGj1FaMWLNorEcffTFV9U,Spotify Playlist,2026-04-30,https://open.spotify.com/track/3NGj1FaMWLNorEcffTFV9U,True
Redfern,Take It Off,single,1.0,spotify_playlist_api,Redfern - Take It Off,https://open.spotify.com/track/0OyaDRNW1YsHdZBDBCfcyt,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0OyaDRNW1YsHdZBDBCfcyt,True
SCHEINY,Place To Hide,single,1.0,spotify_playlist_api,SCHEINY - Place To Hide,https://open.spotify.com/track/1ZrUkXsZD8DRuDgNZc2cOj,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1ZrUkXsZD8DRuDgNZc2cOj,True
Collect 200,Mixed Emotions,album,1.0,spotify_playlist_api,Collect 200 - Mixed Emotions,https://open.spotify.com/track/27A97G7jTpRWeX3E4LpQEs,Spotify Playlist,2026-04-30,https://open.spotify.com/track/27A97G7jTpRWeX3E4LpQEs,True
Bluprint,Hostile,single,1.0,spotify_playlist_api,Bluprint - Hostile,https://open.spotify.com/track/4mcdzq5UbUOIsu35CVSPbG,Spotify Playlist,2026-04-28,https://open.spotify.com/track/4mcdzq5UbUOIsu35CVSPbG,True
Serve Cold,Everywhere (feat. Jaguar Jaguar),single,1.0,spotify_playlist_api,Serve Cold - Everywhere (feat. Jaguar Jaguar),https://open.spotify.com/track/4gBVY8kJNLKUDZs5P84JGw,Spotify Playlist,2026-04-30,https://open.spotify.com/track/4gBVY8kJNLKUDZs5P84JGw,True
Small Town Kid,When the Feeling Is Gone,EP,1.0,spotify_playlist_api,Small Town Kid - When the Feeling Is Gone,https://open.spotify.com/track/5NfXyiFOOApr4DdvGj2wMX,Spotify Playlist,2026-05-01,https://open.spotify.com/track/5NfXyiFOOApr4DdvGj2wMX,True
Goodboys,Arrive,single,1.0,spotify_playlist_api,Goodboys - Arrive,https://open.spotify.com/track/7AQp9JqRjSutFqqw85dMgS,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7AQp9JqRjSutFqqw85dMgS,True
bbyclose,dream about u - Oscar Yuan Remix,single,1.0,spotify_playlist_api,bbyclose - dream about u - Oscar Yuan Remix,https://open.spotify.com/track/0LulB2bkW8skFC6kMEHt5k,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0LulB2bkW8skFC6kMEHt5k,True
Adam Ten,Warawara - Hot Since 82 Remix,single,1.0,spotify_playlist_api,Adam Ten - Warawara - Hot Since 82 Remix,https://open.spotify.com/track/07ZwBDQnc4IbJWg0Xm68XN,Spotify Playlist,2026-05-01,https://open.spotify.com/track/07ZwBDQnc4IbJWg0Xm68XN,True
Ethan Gray,I Get Lost,single,1.0,spotify_playlist_api,Ethan Gray - I Get Lost,https://open.spotify.com/track/1zxpecIrYv1rsDHwFpIwvn,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1zxpecIrYv1rsDHwFpIwvn,True
Wave Wave,Rogue,single,1.0,spotify_playlist_api,Wave Wave - Rogue,https://open.spotify.com/track/6a384NYuW5oMjGyZZ2evvY,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6a384NYuW5oMjGyZZ2evvY,True
nate band,Let Me See Ya (Work It),single,1.0,spotify_playlist_api,nate band - Let Me See Ya (Work It),https://open.spotify.com/track/2ILdqzrMNg4k8GNhTePqia,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2ILdqzrMNg4k8GNhTePqia,True
Svensøn,Nana,single,1.0,spotify_playlist_api,Svensøn - Nana,https://open.spotify.com/track/0hwfoeCMwAooEFRz3AT4D2,Spotify Playlist,2026-05-01,https://open.spotify.com/track/0hwfoeCMwAooEFRz3AT4D2,True
Juggan,My Heart,single,1.0,spotify_playlist_api,Juggan - My Heart,https://open.spotify.com/track/1p4bISJ8PNkki4W3NQ1YPd,Spotify Playlist,2026-05-01,https://open.spotify.com/track/1p4bISJ8PNkki4W3NQ1YPd,True
Crate Classics,Rudeboy Sound - DJ Hype & Heist Remix,single,1.0,spotify_playlist_api,Crate Classics - Rudeboy Sound - DJ Hype & Heist Remix,https://open.spotify.com/track/5UxjNgmiiGudfLyKBOUJs5,Spotify Playlist,2026-04-30,https://open.spotify.com/track/5UxjNgmiiGudfLyKBOUJs5,True
Josh Butler,Upside,EP,1.0,spotify_playlist_api,Josh Butler - Upside,https://open.spotify.com/track/3bdh2couSsJjFtDAzNTffZ,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3bdh2couSsJjFtDAzNTffZ,True
Marco Faraone,Inside of Me,EP,1.0,spotify_playlist_api,Marco Faraone - Inside of Me,https://open.spotify.com/track/641hz8g6Sb6ng14V1we78Y,Spotify Playlist,2026-05-01,https://open.spotify.com/track/641hz8g6Sb6ng14V1we78Y,True
Alexandra Stan,No Sleep,single,1.0,spotify_playlist_api,Alexandra Stan - No Sleep,https://open.spotify.com/track/6HKNYBGRBvofWjSHmfkVvE,Spotify Playlist,2026-05-01,https://open.spotify.com/track/6HKNYBGRBvofWjSHmfkVvE,True
Alfio Pienne,When You Groove,EP,1.0,spotify_playlist_api,Alfio Pienne - When You Groove,https://open.spotify.com/track/4uft6iM2jQiVvx27Cm5CKZ,Spotify Playlist,2026-05-01,https://open.spotify.com/track/4uft6iM2jQiVvx27Cm5CKZ,True
Armand Van Helden,Ski Hard - Avh Rework,single,1.0,spotify_playlist_api,Armand Van Helden - Ski Hard - Avh Rework,https://open.spotify.com/track/2f6X3qby1yeMBSOXkXwA1i,Spotify Playlist,2026-05-01,https://open.spotify.com/track/2f6X3qby1yeMBSOXkXwA1i,True
Sam Divine,Club Muzik,single,1.0,spotify_playlist_api,Sam Divine - Club Muzik,https://open.spotify.com/track/3YoTceTAaUYL7JSJfaHt2z,Spotify Playlist,2026-05-01,https://open.spotify.com/track/3YoTceTAaUYL7JSJfaHt2z,True
St Amour,GIRL (feat. Sebsax).,single,1.0,spotify_playlist_api,St Amour - GIRL (feat. Sebsax).,https://open.spotify.com/track/7dJUyKMZCcc9iLgGlMkyF2,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7dJUyKMZCcc9iLgGlMkyF2,True
Ashdunn,Do It Again,single,1.0,spotify_playlist_api,Ashdunn - Do It Again,https://open.spotify.com/track/7emon7KWNDkVuIrN75JrMT,Spotify Playlist,2026-05-01,https://open.spotify.com/track/7emon7KWNDkVuIrN75JrMT,True
